개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3220000,3220000-202-2010-00001,20100122,,01,영업/정상,01,영업,,,,,02  514 2250,490.00,135832,서울특별시 강남구 논현동 254-4번지 ,서울특별시 강남구 선릉로 653 (논현동),06100,궁,20141224135853,I,2018-08-31 23:59:59.0,공동탕업,203630.885637886    ,445849.768691993    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00002,20100128,,01,영업/정상,01,영업,,,,,,149.70,135830,서울특별시 강남구 논현동 242-23번지 지하1층 ,서울특별시 강남구 선릉로127길 8 (논현동,지하1층),06099,피쉬남성전용사우나,20100128134124,I,2018-08-31 23:59:59.0,공동탕업,203561.878195726    ,445938.92818605     ,공동탕업,0,0,,,1,1,0,0,1,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2010-00003,20100406,,03,폐업,02,폐업,20140402,,,,02  544 9411,516.03,135825,서울특별시 강남구 논현동 163-17번지 지상5,6층 ,서울특별시 강남구 강남대로122길 15 (논현동,지상5,6층),06114,영동황토한증막사우나,20101117105552,I,2018-08-31 23:59:59.0,공동탕업,202066.694352243    ,445103.804376992    ,공동탕업,0,0,5,6,,,0,0,1,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2010-00004,20100407,,01,영업/정상,01,영업,,,,,,420.45,135508,서울특별시 강남구 삼성동 20-4번지 지하1층 ,서울특별시 강남구 삼성로119길 14 (삼성동,지하1층),06091,좋은여성한증막,20150210135117,I,2018-08-31 23:59:59.0,공동탕업,204379.923841972    ,445980.758113913    ,공동탕업,0,0,,,1,1,0,0,3,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00005,20100604,,03,폐업,02,폐업,20140428,,,,,514.02,135907,서울특별시 강남구 역삼동 603-5번지 2층 ,서울특별시 강남구 봉은사로 136 (역삼동,2층),,논현사우나,20140425093055,I,2018-08-31 23:59:59.0,공동탕업,202556.030346964    ,444838.827148537    ,공동탕업,0,0,,,,,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00006,20100708,,01,영업/정상,01,영업,,,,,,471.76,135825,서울특별시 강남구 논현동 144번지 지상4,5층 ,서울특별시 강남구 강남대로128길 10, 지상4,5층 (논현동),06114,영동스파,20200416133728,U,2020-04-18 02:40:00.0,목욕장업 기타,201972.436484458    ,445286.189676384    ,목욕장업 기타,0,0,,,,,0,0,1,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00007,20100709,,01,영업/정상,01,영업,,,,,070 81602320,427.28,135501,서울특별시 강남구 대치동 991-4 지하1층,서울특별시 강남구 도곡로 532 (대치동,지하1층),06282,나리여성전용불한증막,20201118165127,U,2019-10-31 22:00:00.0,공동탕업+찜질시설서비스영업,205639.840256517,444176.294312025,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2010-00008,20100719,,01,영업/정상,01,영업,,,,,02  549 3525,1,212.31,135887,서울특별시 강남구 신사동 505-7번지 지하1,2층 ,서울특별시 강남구 압구정로2길 6 (신사동,지하1,2층),06027,맘모스대중탕,20100719170102,I,2018-08-31 23:59:59.0,공동탕업,201621.76711437     ,446540.474919442    ,공동탕업,0,0,,,,,0,0,2,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00009,20100729,,03,폐업,02,폐업,20190225,,,,02  548 1151,1,319.02,135831,서울특별시 강남구 논현동 236-8번지 지상5층,지상7층 ,서울특별시 강남구 봉은사로 223, 지상5층,지상7층 (논현동),06109,헬리오스피트앤스파,20190305140117,U,2019-03-07 02:40:00.0,공동탕업,203163.37           ,445134.235          ,공동탕업,0,0,,,,,0,0,7,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00010,20100827,,01,영업/정상,01,영업,,,,,02  34127295,353.28,135948,서울특별시 강남구 청담동 4-1번지 피엔폴루스 지상3층 ,서울특별시 강남구 도산대로 442 (청담동,피엔폴루스 지상3층),06062,차움,20190426120300,U,2019-05-13 02:40:00.0,목욕장업 기타,203789.588128352    ,446796.128299612    ,목욕장업 기타,0,0,3,3,0,0,0,0,2,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2010-00011,20100902,,03,폐업,02,폐업,20111010,,,,,280.00,135545,서울특별시 강남구 논현동 203-0번지 751빌딩 지하2층 ,,,거평사우나,20100902145220,I,2018-08-31 23:59:59.0,공동탕업,202422.404397085    ,444877.223579374    ,공동탕업,0,0,,,2,2,0,0,2,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00012,20100908,,01,영업/정상,01,영업,,,,,0234433233,583.80,135829,서울특별시 강남구 논현동 216-18번지 지하3층 ,서울특별시 강남구 논현로 644 (논현동,지하3층),06106,수정여성불한증막,20161202092006,I,2018-08-31 23:59:59.0,한증막업,202811.016751708    ,445448.912955288    ,한증막업,0,0,,,3,3,0,0,1,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00013,20100915,,01,영업/정상,01,영업,,,,,02  553 3141,2,800.83,135875,서울특별시 강남구 삼성동 140-3번지 대림아크로텔 지하1층B101호 ,서울특별시 강남구 선릉로 524 (삼성동,대림아크로텔 지하1층B101호),06161,클럽케이서울,20190424171101,U,2019-05-13 02:40:00.0,공동탕업+찜질시설서비스영업,204181.823243711    ,444950.728644939    ,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,6,N,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2010-00014,20100915,,03,폐업,02,폐업,20140128,,,,,261.42,135822,서울특별시 강남구 논현동 141-16번지 아림빌딩 지하1층 ,서울특별시 강남구 학동로4길 10 (논현동,아림빌딩 지하1층),06110,강남목욕탕,20100915162932,I,2018-08-31 23:59:59.0,공동탕업,201957.068179557    ,445393.108095998    ,공동탕업,0,0,,,1,1,0,0,1,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00015,20101022,,03,폐업,02,폐업,20160729,,,,,614.98,135962,서울특별시 강남구 개포동 1206번지 지하1층~지상1층 ,서울특별시 강남구 개포로28길 14 (개포동,지하1층~지상1층),06308,개원사우나,20140117105819,I,2018-08-31 23:59:59.0,목욕장업 기타,204322.232548149    ,441761.986429568    ,목욕장업 기타,0,0,,,,,0,0,6,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00016,20101104,,01,영업/정상,01,영업,,,,,02  561 5979,227.19,135936,서울특별시 강남구 역삼동 832-29번지 지상5층 ,서울특별시 강남구 역삼로2길 15 (역삼동,지상5층),06252,금성사우나,20200210121344,U,2020-02-12 02:40:00.0,공동탕업,202728.835          ,443349.655          ,공동탕업,0,0,5,5,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2010-00017,20101220,,01,영업/정상,01,영업,,,,,025684848,320.81,135928,서울특별시 강남구 역삼동 773-7 선인빌딩 지하1층,서울특별시 강남구 언주로 325 (역삼동,선인빌딩 지하1층),06226,호박여성불한증막,20201007165926,U,2019-10-31 00:09:00.0,한증막업,203908.905,443857.465,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2011-00001,20110125,,03,폐업,02,폐업,20131224,,,,02  544 5075,137.03,135889,서울특별시 강남구 신사동 537-10번지 지상2층 ,서울특별시 강남구 도산대로 131 (신사동,지상2층),06035,블랙홀,20110125150209,I,2018-08-31 23:59:59.0,목욕장업 기타,201948.515562104    ,446179.775774667    ,목욕장업 기타,0,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00002,20110131,,01,영업/정상,01,영업,,,,,,825.00,135545,서울특별시 강남구 논현동 203번지 ,서울특별시 강남구 봉은사로 129-1, 지하1층,지하2층 (논현동, 751빌딩),06121,뉴거평힐링24시찜질방,20150204154709,I,2018-08-31 23:59:59.0,목욕장업 기타,202422.404397085    ,444877.223579374    ,목욕장업 기타,0,0,0,0,0,0,0,0,5,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00003,20110321,,03,폐업,02,폐업,20140811,,,,025152304,1,032.15,135896,서울특별시 강남구 신사동 638-13번지 쌍봉빌딩 지하1층 ,서울특별시 강남구 언주로 874 (신사동,쌍봉빌딩 지하1층),06017,스포파크,20110321134237,I,2018-08-31 23:59:59.0,공동탕업,202962.441804948    ,447371.866295615    ,공동탕업,0,0,,,,,0,0,8,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2011-00004,20110329,,03,폐업,02,폐업,20120131,,,,02  556 6280,245.00,135927,서울특별시 강남구 역삼동 761-18번지 강남프라자5층 ,,,(주)에이치투유,20110511171337,I,2018-08-31 23:59:59.0,목욕장업 기타,204056.199691995    ,443750.88453048     ,목욕장업 기타,0,0,,,,,0,0,11,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00005,20110414,,03,폐업,02,폐업,20210405,,,,02  34635001,455.97,135270,서울특별시 강남구 도곡동 963 역삼럭키(아)상가동 지하101호,서울특별시 강남구 논현로 213 (도곡동,역삼럭키(아)상가동 지하101호),06262,럭키사우나,20210405173906,U,2020-12-04 00:07:00.0,공동탕업,203467.506368803,443139.661679032,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2011-00006,20110428,,03,폐업,02,폐업,20180129,,,,,1,212.96,135832,서울특별시 강남구 논현동 246번지 ,서울특별시 강남구 언주로130길 12, 지상1~4층 (논현동),06098,파라다이스,20180130101544,I,2018-08-31 23:59:59.0,목욕장업 기타,203163.311268118    ,445838.680081698    ,목욕장업 기타,0,0,,,,,0,0,4,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00007,20110504,,01,영업/정상,01,영업,,,,,,432.00,135819,서울특별시 강남구 논현동 97-16번지 지상1층,지상2층 ,서울특별시 강남구 언주로148길 13 (논현동,지상1층,지상2층),06054,수사우나,20160526164045,I,2018-08-31 23:59:59.0,한증막업,203080.578510327    ,446506.287266234    ,한증막업,0,0,1,2,,,0,0,2,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2011-00008,20110526,,03,폐업,02,폐업,20191227,,,,02  574 1544,148.52,135860,서울특별시 강남구 도곡동 957-11번지 스타클래스 지하2층 ,서울특별시 강남구 남부순환로 2615 (도곡동,스타클래스 지하2층),06267,프라이어휘트니스,20191227150312,U,2019-12-29 02:40:00.0,목욕장업 기타,203092.721986278    ,442550.634567769    ,목욕장업 기타,0,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00009,20110707,,01,영업/정상,01,영업,,,,,02  34847800,988.34,135502,서울특별시 강남구 대치동 1002 코스모타워 지하2층,서울특별시 강남구 영동대로 416 (대치동,코스모타워 지하2층),06176,스포테라,20210428103506,U,2020-12-03 21:00:00.0,목욕장업 기타,205710.170088377,444934.283205797,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2011-00010,20110817,,01,영업/정상,01,영업,,,,,34136777,1,063.93,135939,서울특별시 강남구 개포동 13-3번지 대청타워 지하2층 B201호 ,서울특별시 강남구 개포로 623 (개포동,대청타워 지하2층 B201호),06336,대청웰빙사우나,20111019143843,I,2018-08-31 23:59:59.0,목욕장업 기타,206970.919291372    ,443574.411625824    ,목욕장업 기타,0,0,,,2,2,0,0,8,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2011-00011,20110901,,03,폐업,02,폐업,20170428,,,,,1,000.00,135892,서울특별시 강남구 신사동 585-1번지 지하1층,지하2층 ,서울특별시 강남구 논현로 831 (신사동,지하1층,지하2층),06032,마루,20170428095852,I,2018-08-31 23:59:59.0,목욕장업 기타,202378.390574465    ,446705.197148871    ,목욕장업 기타,0,0,0,0,0,0,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00012,20110920,,03,폐업,02,폐업,20130806,,,,02  566 0008,4,290.00,135920,서울특별시 강남구 역삼동 722번지 지하1층 ,서울특별시 강남구 언주로85길 13, 지하1층 (역삼동),06222,블루스파,20111214144524,I,2018-08-31 23:59:59.0,공동탕업+찜질시설서비스영업,203671.645686999    ,444263.075193786    ,공동탕업+찜질시설서비스영업,0,0,,,,,0,0,8,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00013,20110921,,03,폐업,02,폐업,20130219,,,,,260.00,135867,서울특별시 강남구 삼성동 38-30번지 지하1층 ,서울특별시 강남구 봉은사로 415, 지하1층 (삼성동),06097,독신귀족,20130221102805,I,2018-08-31 23:59:59.0,목욕장업 기타,203961.288934147    ,445431.551361618    ,목욕장업 기타,0,1,,,,,0,0,1,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2011-00014,20111028,,03,폐업,02,폐업,20150128,,,,5449380,195.60,135901,서울특별시 강남구 압구정동 436번지 지층 ,서울특별시 강남구 압구정로29길 69 (압구정동,지층),06005,청하,20140731154327,I,2018-08-31 23:59:59.0,공동탕업,202146.567725691    ,447649.978394541    ,공동탕업,0,0,,,,,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00001,20120221,,03,폐업,02,폐업,20190225,,,,025665532,118.72,135839,서울특별시 강남구 대치동 890-60번지 지하1층 ,서울특별시 강남구 테헤란로70길 12, 지하1층 (대치동),06193,지앤지,20190305140509,U,2019-03-07 02:40:00.0,목욕장업 기타,204639.090092973    ,444728.353701831    ,목욕장업 기타,0,0,,,,,0,0,16,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00002,20120222,,03,폐업,02,폐업,20140331,,,,,453.44,135545,서울특별시 강남구 논현동 205-8번지 운현오피스텔 지하1층 01,02호,서울특별시 강남구 봉은사로 143, 지하1층 01,02호 (논현동, 운현오피스텔),06122,갤러리,20120222164456,I,2018-08-31 23:59:59.0,한증막업,202596.666692428    ,444917.728061158    ,한증막업,1,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00003,20120224,,03,폐업,02,폐업,20130522,,,,02  67167337,249.29,135819,서울특별시 강남구 논현동 97번지 지상4층 ,서울특별시 강남구 언주로 734, 지상4층 (논현동),06054,ZEST(제스트)휘트니스,20120224153854,I,2018-08-31 23:59:59.0,공동탕업,202986.500843497    ,446498.778907532    ,공동탕업,0,0,,,,,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00004,20120314,,01,영업/정상,01,영업,,,,,02  20506000,226.87,135910,서울특별시 강남구 역삼동 642번지 ,서울특별시 강남구 테헤란로25길 10, 지하1층 (역삼동),06132,머큐어 엠베서더 쏘도베호텔,20120314144724,I,2018-08-31 23:59:59.0,목욕장업 기타,203065.439088667    ,444338.739765925    ,목욕장업 기타,0,0,,,,,0,0,2,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00005,20120416,,01,영업/정상,01,영업,,,,,,198.00,135918,서울특별시 강남구 역삼동 706-18,서울특별시 강남구 언주로90길 12, 지상5층 (역삼동),06210,나인,20210210134352,U,2020-12-01 23:02:00.0,공동탕업,203832.2023849,444455.752236348,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2012-00006,20120619,,01,영업/정상,01,영업,,,,,02  563 9811,326.93,135836,서울특별시 강남구 대치동 507-2번지 대치퍼스트빌딩 지하2층 ,서울특별시 강남구 삼성로 155, 지하2층 (대치동, 대치퍼스트빌딩),06291,(주)투엑스 휘트니스,20120619111155,I,2018-08-31 23:59:59.0,공동탕업,205496.329962005    ,443515.70221107     ,공동탕업,0,0,,,2,2,0,0,4,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00007,20120821,,01,영업/정상,01,영업,,,,,02  445 5300,352.91,135884,서울특별시 강남구 수서동 713번지 ,서울특별시 강남구 밤고개로1길 10, 지하2층 253-1호 ~ 253-15호 (수서동, 현대벤처빌),06349,현대사우나 휴,20121218090906,I,2018-08-31 23:59:59.0,목욕장업 기타,208937.760652081    ,442873.588039887    ,목욕장업 기타,0,0,0,0,2,2,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00008,20120924,,01,영업/정상,01,영업,,,,,02 5611818,742.29,135839,서울특별시 강남구 대치동 890-60번지 지하2층 ,서울특별시 강남구 테헤란로70길 12, 지하2층 (대치동),06193,호서 여성 불한증막,20170206132050,I,2018-08-31 23:59:59.0,한증막업,204639.090092973    ,444728.353701831    ,한증막업,0,0,,,2,2,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2012-00009,20120927,,01,영업/정상,01,영업,,,,,,105.84,135545,서울특별시 강남구 논현동 203 지하1중층,서울특별시 강남구 봉은사로 129-1, 지하1중층 (논현동),06121,진주,20201113142142,U,2019-10-31 23:05:00.0,공동탕업,202422.404397085,444877.223579374,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2012-00010,20121105,,01,영업/정상,01,영업,,,,,02  562 2480,386.80,135924,서울특별시 강남구 역삼동 738-0 지하1층,서울특별시 강남구 역삼로17길 60, 지하1층 (역삼동),06237,스파르타,20200710130754,U,2019-12-06 23:02:00.0,목욕장업 기타,203156.891275756,444041.112746835,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2013-00001,20130326,,01,영업/정상,01,영업,,,,,02  34469777,358.45,135818,서울특별시 강남구 논현동 83-20 지하1층,서울특별시 강남구 학동로37길 23, 지하1층 (논현동),06053,코코여성사우나,20200917150633,U,2019-12-08 23:09:00.0,공동탕업,202962.771933869,446064.852242334,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2013-00002,20130411,,03,폐업,02,폐업,20180409,,,,,195.31,135833,서울특별시 강남구 논현동 277-27번지 경복빌딩 지하1층 ,서울특별시 강남구 봉은사로 303 (논현동, 경복빌딩 지하1층),06103,탐사우나,20180409170928,I,2018-08-31 23:59:59.0,목욕장업 기타,203479.293031865    ,445256.313474871    ,목욕장업 기타,0,1,0,0,1,0,0,0,1,Y,0,,,,,0,,,0,0,N
3220000,3220000-202-2013-00003,20130614,,03,폐업,02,폐업,20160615,,,,02  584 7105,497.02,135808,서울특별시 강남구 개포동 656번지 지상1-2층 ,서울특별시 강남구 언주로 21, 지상1.2층 (개포동),06310,수정 목욕탕,20130715101355,I,2018-08-31 23:59:59.0,목욕장업 기타,204721.445761221    ,441815.822474066    ,목욕장업 기타,0,0,,,,,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2013-00004,20130829,,01,영업/정상,01,영업,,,,,,168.00,135818,서울특별시 강남구 논현동 90-6번지 7층 ,서울특별시 강남구 학동로 235, 7층 (논현동),06053,다우,20190307174534,U,2019-03-09 02:40:00.0,목욕장업 기타,203025.984828814    ,445930.449607287    ,목욕장업 기타,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2013-00005,20130912,,03,폐업,02,폐업,20150123,,,,02  546 8266,254.85,135819,서울특별시 강남구 논현동 98-6번지 ,서울특별시 강남구 언주로148길 6, 지하 1층 (논현동),06057,독신천국,20130912164021,I,2018-08-31 23:59:59.0,목욕장업 기타,203034.658805791    ,446445.535888377    ,목욕장업 기타,0,0,,,,,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2013-00006,20131202,,03,폐업,02,폐업,20141223,,,,02  556 5333,279.90,135843,서울특별시 강남구 대치동 920-18번지 지하1층 ,서울특별시 강남구 역삼로64길 20, 지하1층 (대치동),06199,예림여성 불 한증막,20131202093200,I,2018-08-31 23:59:59.0,한증막업,204627.363024985    ,444173.611114047    ,한증막업,0,0,,,1,1,0,0,0,Y,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2013-00007,20131202,,03,폐업,02,폐업,20150727,,,,,401.76,135826,서울특별시 강남구 논현동 192-21번지 ,서울특별시 강남구 봉은사로 177, 지상2,5층 (논현동),06122,우만사우나,20150622154211,I,2018-08-31 23:59:59.0,공동탕업+찜질시설서비스영업,202862.874687156    ,445020.811895563    ,공동탕업+찜질시설서비스영업,0,0,2,2,,,0,0,1,N,0,,,,임대,0,,,0,0,N
3220000,3220000-202-2014-00001,20140220,,03,폐업,02,폐업,20160323,,,,02  547 1315,261.42,135822,서울특별시 강남구 논현동 141-16번지 지하1층 ,서울특별시 강남구 학동로4길 10, 지하1층 (논현동),06110,강남탕,20140220150411,I,2018-08-31 23:59:59.0,공동탕업,201957.068179557    ,445393.108095998    ,공동탕업,0,0,,,1,1,0,0,1,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2014-00002,20140311,,03,폐업,02,폐업,20161205,,,,02  541 1313,600.00,135892,서울특별시 강남구 신사동 584-6번지 지하1층 ,서울특별시 강남구 논현로 839, 지하1층 (신사동),06031,명품사우나,20140923160206,I,2018-08-31 23:59:59.0,목욕장업 기타,202410.515          ,446823.555          ,목욕장업 기타,0,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2014-00003,20140418,,01,영업/정상,01,영업,,,,,02  539 3771,201.63,135877,서울특별시 강남구 삼성동 144-10 삼성동 우정에쉐르2,서울특별시 강남구 테헤란로77길 8, 지하1층 B102호 (삼성동, 삼성동 우정에쉐르2),06158,선릉사우나,20200910141448,U,2019-12-08 23:02:00.0,목욕장업 기타,204778.383032581,444983.764244002,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2014-00004,20140507,,03,폐업,02,폐업,20161013,,,,02 542 3221,336.00,135825,서울특별시 강남구 논현동 163-17번지 상당빌딩 5층일부,6층전체 ,서울특별시 강남구 강남대로122길 15, 5층일부,6층 (논현동, 상당빌딩),06114,영동사우나,20140507112606,I,2018-08-31 23:59:59.0,한증막업,202066.694352243    ,445103.804376992    ,한증막업,0,0,,,,,0,0,2,N,0,,,,,0,,,0,0,N
3220000,3220000-202-2014-00005,20141020,,03,폐업,02,폐업,20181113,,,,02  34811999,295.50,135833,서울특별시 강남구 논현동 268-4번지 ,서울특별시 강남구 선릉로 619, 지상3층 (논현동),06103,힐링타임365 본점,20181113123705,U,2018-11-15 02:36:27.0,찜질시설서비스영업,203713.787419605    ,445532.838648209    ,찜질시설서비스영업,0,0,3,3,,,0,0,0,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2014-00006,20141210,,03,폐업,02,폐업,20201015,,,,025489390,328.99,135887,서울특별시 강남구 신사동 514-2,서울특별시 강남구 도산대로 119, 지하2층 (신사동, 신사케이호텔 주건축물제1동),06035,도미인프리미엄서울가로수길호텔,20201015111407,U,2019-10-30 23:07:00.0,공동탕업,201828.756638827,446119.714905741,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2014-00007,20141218,,01,영업/정상,01,영업,,,,,,406.03,135875,서울특별시 강남구 삼성동 129-18번지 ,서울특별시 강남구 삼성로95길 10, 지하1,2층 (삼성동),06157,우원사우나,20171013133655,I,2018-08-31 23:59:59.0,공동탕업,204771.77921067     ,445107.109323216    ,공동탕업,0,0,,,,,0,0,2,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2015-00001,20150109,,01,영업/정상,01,영업,,,,,02  542 8890,453.44,135545,서울특별시 강남구 논현동 205-8,서울특별시 강남구 봉은사로 143, 지하1층 (논현동),06122,나무여성전용 사우나,20210224142515,U,2020-12-01 22:06:00.0,한증막업,202596.666692428,444917.728061158,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2015-00002,20150424,,03,폐업,02,폐업,20190218,,,,,236.00,135821,서울특별시 강남구 논현동 117-8번지 ,서울특별시 강남구 학동로45길 8, 지하1층 (논현동),06060,강남24사우나,20190218174025,U,2019-02-20 02:40:00.0,목욕장업 기타,203300.964212378    ,446064.868078557    ,목욕장업 기타,0,0,,,,,0,0,1,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2015-00003,20150601,,03,폐업,02,폐업,20170619,,,,025127888,516.00,135825,서울특별시 강남구 논현동 163-17번지 ,서울특별시 강남구 강남대로122길 15, 지상5, 6층 (논현동),06114,수왕사우나,20170619094524,I,2018-08-31 23:59:59.0,목욕장업 기타,202066.694352243    ,445103.804376992    ,목욕장업 기타,5,0,0,0,0,0,0,0,2,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2015-00004,20150925,,03,폐업,02,폐업,20161201,,,,02  567 1490,328.06,135545,서울특별시 강남구 논현동 201-11번지 ,서울특별시 강남구 봉은사로 113, 지하3층 (논현동),06120,엘 스프링,20150925124709,I,2018-08-31 23:59:59.0,목욕장업 기타,202216.49544588     ,444777.28718022     ,목욕장업 기타,0,0,,,,,0,0,0,N,0,,,,자가,0,0,0,0,0,N
3220000,3220000-202-2015-00005,20151005,,03,폐업,02,폐업,20170420,,,,025614200,749.64,135842,서울특별시 강남구 대치동 983-1번지 해암빌딩 지하1층, 지하3층 ,서울특별시 강남구 영동대로 325, 지하1층,지하3층 (대치동, 해암빌딩),06188,(주)삼원휴스포,20170420114129,I,2018-08-31 23:59:59.0,공동탕업,205677.522476464    ,444555.644453973    ,공동탕업,0,0,,,1,3,0,0,6,N,0,,,,임대,0,0,0,0,0,N
3220000,3220000-202-2016-00001,20160215,,03,폐업,02,폐업,20190819,,,,,181.32,135509,서울특별시 강남구 삼성동 117번지 ,서울특별시 강남구 봉은사로 474, 201호 (삼성동, 쌍용플래티넘),06154,고수의약손,20190819140252,U,2019-08-21 02:40:00.0,찜질시설서비스영업,204512.650008205    ,445567.168343922    ,찜질시설서비스영업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00002,20160412,,03,폐업,02,폐업,20170103,,,,,323.28,135934,서울특별시 강남구 역삼동 825-30번지 ,서울특별시 강남구 테헤란로2길 13, 지하1층 (역삼동, 강남캠퍼스호텔),06232,엠(M)스파,20160412163603,I,2018-08-31 23:59:59.0,공동탕업,202511.316146586    ,443900.589322013    ,공동탕업,0,0,,,1,,0,0,1,N,0,,,,임대,0,0,0,0,0,N
3220000,3220000-202-2016-00003,20160418,,01,영업/정상,01,영업,,,,,025639816,129.00,135820,서울특별시 강남구 논현동 111-13번지 ,서울특별시 강남구 선릉로131길 8, 지하1층 (논현동),06059,(주)강남투엑스휘트니스,20160418115135,I,2018-08-31 23:59:59.0,목욕장업 기타,203489.992662935    ,446195.189237957    ,목욕장업 기타,0,1,,,,,0,0,2,N,0,,,,,0,0,0,0,0,N
3220000,3220000-202-2016-00004,20160729,,01,영업/정상,01,영업,,,,,025011194,73.90,135936,서울특별시 강남구 역삼동 831-46,서울특별시 강남구 역삼로1길 8, 5층 (역삼동),06242,골드샤워장,20210201140614,U,2020-12-02 00:03:00.0,목욕장업 기타,202655.111055179,443524.935942613,,,,,,,,,,,,,,,,,,,,,,
3220000,3220000-202-2016-00005,20160819,,03,폐업,02,폐업,20180102,,,,,464.74,135819,서울특별시 강남구 논현동 98-6번지 ,서울특별시 강남구 언주로148길 6, 지하1,2층 (논현동),06057,강남스파앤한숍,20180102120339,I,2018-08-31 23:59:59.0,한증막업,203034.658805791    ,446445.535888377    ,한증막업,0,0,,,,,0,0,1,Y,0,,,,,0,0,0,0,0,N
