"운영형태","관리기관명","주차장명","주차장관리번호","소재지지번주소","소재지도로명주소","전화번호","주차장유형","주차구획수","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","급지구분","주차기본요금","1일주차권요금","월정기권요금","위도","경도","데이터기준일자","주차장구분","부제시행구분","운영요일","요금정보","주차기본시간","추가단위시간","추가단위요금","1일주차권요금적용시간","결제방법","특기사항","실시간주차면수"
"구(군)직영","부산광역시 강서구청","대저2동2515-6","2019000015","강서구","-","-","노외","14","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","06/18/2019","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 강서구청","명지동3176-39","2019000019","강서구","-","-","노외","6","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","09/18/2019","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 강서구청","송정동 공영주차장","2019000001","강서구","-","-","노외","69","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","08/18/2020","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 강서구청","녹산동1324-3","2019000013","강서구","-","-","노외","5","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","06/18/2019","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 강서구청","유통단지1로40번길 공영주차장","2018000005","강서구 유통단지1로40번길 50 (대저2동 2700-1)","-","-","노외","49","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","08/18/2020","공영","-","-","-","10","10","-","-","-","-","-"
"구(군)직영","부산광역시 강서구청","범방동1853-1","2019000004","강서구","-","-","노외","10","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","06/18/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 연제구청","밤골 공동주차장","2010000003","-","연제구 연산3동 1811-702","-","노외","7","-","-","-","-","-","-","4","100","2400","52000","129.094","35.172","02/17/2010","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","거제시장 제2공동주차장","2009000023","-","연제구 거제3동 457-35","-","노외","8","-","-","-","-","-","-","3","200","4700","55000","129.073","35.183","12/01/2016","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 연제구청","고분로 제1공동주차장","2011000002","-","연제구 연산8동 372-9","-","노외","13","-","-","-","-","-","-","4","0","0","40000","129.097","35.186","07/25/2014","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","연산3동금련 공영주차장","2011000006","-","연제구 연산3동 1811-664","-","노외","131","00:00","24:00","-","-","-","-","4","100","2400","52000","-","-","07/25/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","고분로 제2공동주차장","2011000008","-","연제구 연산8동 1028-2","-","노외","18","-","-","-","-","-","-","4","-","-","40000","-","-","11/01/2011","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 연제구청","토현공동 주거지전용주차장","2007011235","-","연제구 연산9동 486-32","-","노외","7","-","-","-","-","-","-","4","0","0","0","129.11","35.182","10/09/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","연미공영노외주차장","2009000003","-","연제구 연산6동 2122-12","-","노외","24","00:00","24:00","00:00","24:00","00:00","24:00","3","200","4700","90000","129.095","35.174","01/09/2019","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 연제구청","연산시장 공동주차장","2009000004","-","연제구 연산2동 778-10","-","노외","9","-","-","-","-","-","-","3","200","4700","60000","129.084","35.176","12/01/2016","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 연제구청","새싹공동주차장","2009000005","-","연제구 연산5동 1293-13","-","노외","11","-","-","-","-","-","-","4","100","2400","52000","129.078","35.185","09/03/2009","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","연천공동주차장","2009000006","-","연제구 연산8동 294-5","-","노외","24","-","-","-","-","-","-","4","100","2400","52000","129.1","35.187","09/03/2009","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","과정공영주차장","2016000001","-","연제구 연산8동 1062-1","-","노외","53","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","-","-","12/14/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","해맞이로공동 주거지전용주차장","2007011039","-","연제구 거제4동 676-123","-","노외","14","-","-","-","-","-","-","4","0","0","0","129.067","35.179","10/01/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","토현제2공동 주거지전용주차장","2007011234","-","연제구 연산9동 492-9","-","노외","8","-","-","-","-","-","-","4","0","0","0","129.109","35.182","10/09/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","관사로공동 주거지전용주차장","2007011176","-","연제구 연산5동 1306-4","-","노외","5","-","-","-","-","-","-","4","0","0","0","129.08","35.182","10/09/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","시청로공영주차장","2015000001","연제구","-","-","노외","47","-","-","-","-","-","-","2","300","8000","160000","-","-","02/16/2015","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 연제구청","연일공동주차장","2019000001","연제구 고분로20번길 20-6 (연산동 768-8) 768-6, 769-4, 768-8번지 일원","-","-","노외","23","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","01/15/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 연제구청","황금로 공영주차장","2020000001","연제구 금련로42번길 16 (연산동 1811-561) 연산3동 1811-561 일원(지상2~5층)","-","-","노외","56","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","06/14/2020","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 연제구청","태경선샤인아파트앞 공영주차장","2007001488","-","연제구 거제1동 120-6","-","노상","24","08:00","20:00","00:00","00:00","00:00","00:00","4","100","2400","52000","129.079","35.198","01/09/2020","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","시티타워뒤 공영주차장","2007001059","-","연제구 연산5동 1123-1  일원","-","노상","11","08:00","20:00","-","-","-","-","3","200","4700","90000","129.08","35.189","07/25/2014","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 연제구청","연잎공동 주거지전용주차장","2007011236","-","연제구 연산9동 474-14","-","노외","8","-","-","-","-","-","-","4","0","0","0","129.11","35.185","10/09/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","신리공동 주거지전용주차장","2007011215","-","연제구 연산2동 811-9","-","노외","20","-","-","-","-","-","-","4","0","0","0","129.083","35.177","10/09/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 연제구청","연제중앙천복개로 공영주차장","2007001263","-","연제구 연산2동 790-1  일원","-","노상","33","08:00","20:00","08:00","20:00","00:00","00:00","4","100","2000","30000","129.082","35.179","10/31/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","한양아파트앞 공영주차장","2007001164","-","연제구 연산9동 419-1  일원","-","노상","70","08:00","20:00","08:00","20:00","00:00","00:00","4","100","0","30000","129.106","35.189","12/02/2019","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","거제시장 제1공동주차장","2009000022","-","연제구 거제3동 486-8","-","노외","11","-","-","-","-","-","-","4","100","2400","0","129.072","35.181","10/09/2009","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 연제구청","연일시장 공동주차장","2010000004","-","연제구 연산4동 768-6","-","노외","20","-","-","-","-","-","-","4","100","2400","52000","129.084","35.184","12/09/2016","공영","-","-","-","10","10","100","-","-","-","-"
"시설관리공단위탁","부산광역시 수영구청","수변어린이공원 공영주차장","2019000002","수영구","-","860-7716","노외","102","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 수영구청","수변공원 공영주차장","2019000001","수영구","-","-","노외","102","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 수영구청","민락수변공원 공영주차장","2015000001","-","수영구 민락동 110-7","-","노상","43","10:00","02:00","10:00","02:00","10:00","02:00","2","300","8000","160000","129.133","35.157","02/11/2020","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 수영구청","민락해변공원공영주차장","2015000002","-","수영구 민락동 181-78","-","노상","26","10:00","02:00","10:00","02:00","10:00","02:00","2","300","8000","160000","-","-","11/01/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 금정구청","서3동제4공영주차장","2013000003","-","금정구 서3동 190-48","-","노외","25","00:00","24:00","-","-","-","-","3","1200","4700","90000","129.104","35.216","07/30/2014","공영","-","-","-","10","10","1200","-","-","-","-"
"민간위탁","부산광역시 금정구청","금사동제2공영주차장","2013000004","-","금정구 금사회동동 388-12","-","노외","32","-","-","-","-","-","-","4","100","2400","52000","129.111","35.22","11/28/2013","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","서1동제4공영주차장","2014000001","-","금정구 서1동 502-1","-","노외","31","-","-","-","-","-","-","4","100","2400","52000","129.09","35.26","09/23/2014","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","구서1동공영주차장","2015000001","-","금정구 구서1동 87-50","-","노외","43","00:00","24:00","00:00","24:00","00:00","24:00","3","200","4700","90000","129.089","35.248","01/02/2016","공영","-","-","-","10","10","200","-","-","-","-"
"민간위탁","부산광역시 금정구청","서3동제5공영주차장","2016000001","-","금정구 서3동 40-3","-","노외","33","-","-","-","-","-","-","4","100","2400","52000","129.108","35.22","01/18/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","서동미로시장 공영주차장","2020000001","금정구 서부로16번길 13-6 (서동 190-9)","-","-","노외","145","00:00","00:00","00:00","00:00","00:00","00:00","-","-","-","-","-","-","07/20/2020","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 금정구청","도시철도 구서역","2019000001","금정구","-","860-7706","노외","275","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","02/04/2019","공영","-","-","-","10","10","-","-","-","-","-"
"민간위탁","부산광역시 금정구청","두실공영주차장","2007010011","-","금정구 구서2동 1052","051-515-4025","노외","66","00:00","24:00","-","-","-","-","4","100","2400","52000","129.089","35.253","05/15/2012","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","금샘로 노상공영주차장","2007001227","-","금정구 남산동 970-1","-","노상","334","08:00","20:00","-","-","-","-","4","600","2400","0","129.085","35.272","03/07/2013","공영","-","-","-","10","10","600","-","-","-","-"
"민간위탁","부산광역시 금정구청","회동고가 밑","2007001511","-","금정구 금사회동동 158-10","010-6471-7762","노상","140","08:00","19:00","08:00","15:00","-","-","4","100","2400","0","129.118","35.226","04/17/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","부곡3동 SK후문 노상공영주차장","2007001021","-","금정구 부곡3동 63-11","-","노상","28","07:00","21:00","-","-","-","-","4","600","2400","0","129.091","35.24","03/09/2009","공영","-","-","-","10","10","600","-","-","-","-"
"민간위탁","부산광역시 금정구청","금사고가밑","2007001509","-","금정구 금사회동동 547-3","010-6471-7762","노외","101","08:00","19:00","08:00","15:00","-","-","4","100","2400","0","-","-","04/17/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 금정구청","서3동제2공영주차장","2007010006","-","금정구 서3동 410-1","051-522-0757","노외","29","00:00","24:00","-","-","-","-","2","1800","8000","160000","129.104","35.217","07/30/2014","공영","-","-","-","10","10","1800","-","-","-","-"
"민간위탁","부산광역시 금정구청","평화로 소규모공동주차장","2007011160","-","금정구 서2동 297-249","-","노외","12","-","-","-","-","-","-","4","0","0","40000","129.103","35.212","08/18/2009","공영","-","-","-","10","10","0","-","-","-","-"
"민간위탁","부산광역시 금정구청","기찰1로소규모공동주차장","2007011443","-","금정구 부곡2동 232-18","-","노외","31","-","-","-","-","-","-","4","0","0","40000","129.094","35.235","08/18/2009","공영","-","-","-","10","10","0","-","-","-","-"
